 SITE CODE= 532小千谷市城内              
 LAT.=   37.3130
 LON.=  138.7916
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2004 10 23 17 55 50
 NS,EW,UD
-1.932,-0.218,-1.854
-1.285,-1.729,-3.004
-1.496,-2.636,-3.109
-2.325,-3.770,-1.030
-3.195,-4.985,0.489
-3.802,-5.415,-0.075
-3.393,-5.093,-1.390
-2.185,-4.033,-2.305
-0.551,-2.155,-2.694
1.573,-0.441,-2.605
3.530,0.241,-1.655
5.154,0.193,-0.834
6.235,0.037,-0.993
6.347,-0.266,-1.128
5.341,-0.758,-1.203
3.475,-1.148,-2.161
1.112,-1.764,-2.685
-1.627,-2.901,-1.258
-4.185,-3.877,-0.672
-6.357,-3.809,-2.796
-7.777,-2.985,-4.598
-7.956,-2.075,-4.167
-7.219,-0.864,-2.279
-5.717,0.216,0.150
-3.747,0.412,1.360
-1.648,0.514,-0.121
0.528,1.200,-2.224
2.420,1.674,-2.210
3.836,1.639,-1.108
5.139,1.629,-0.679
6.203,1.148,-0.383
6.056,-0.116,0.641
4.754,-1.101,1.611
3.056,-1.456,1.452
1.234,-2.006,0.104
-0.329,-2.942,-2.423
-1.541,-3.829,-4.405
-2.571,-4.912,-2.412
-3.526,-6.186,2.868
-4.280,-6.423,5.078
-4.595,-4.962,1.171
-4.557,-2.735,-3.057
-4.154,-0.524,-2.187
-3.413,2.091,1.363
-1.826,4.607,1.513
0.821,5.582,-3.713
3.699,5.429,-8.471
5.889,5.131,-5.357
6.714,4.752,3.983
7.241,4.572,7.659
7.789,4.789,1.780
6.933,4.590,-2.539
4.493,3.379,-2.060
1.700,2.311,-3.357
0.112,1.125,-4.368
-1.454,-1.248,-0.121
-4.297,-2.525,4.721
-6.707,-1.258,4.007
-7.789,0.146,0.983
-7.789,0.271,0.043
-6.903,1.082,-0.014
-5.460,3.093,0.544
-3.913,4.145,2.009
-2.304,4.745,2.110
-0.438,6.538,0.473
1.133,7.839,-0.563
2.732,6.593,-0.604
4.755,3.739,-0.616
6.826,0.886,-0.655
8.087,-1.379,0.429
7.155,-2.442,3.660
4.789,-2.450,4.973
2.147,-2.216,1.945
-0.445,-2.159,0.133
-2.684,-2.236,0.629
-4.950,-1.971,-0.468
-6.198,-1.480,-1.502
-6.252,-0.972,0.205
-6.791,0.384,2.358
-7.694,2.681,2.275
-8.549,4.388,1.759
-9.039,4.997,2.623
-8.272,5.881,3.495
-6.779,7.027,4.708
-5.507,7.177,5.586
-4.711,7.120,3.676
-3.977,7.754,1.128
-3.354,7.957,0.255
-4.194,7.225,1.163
-5.646,5.508,3.289
-5.884,2.322,3.522
-5.002,-1.355,1.531
-3.211,-3.890,0.952
-1.657,-4.316,3.180
-1.009,-2.775,5.299
-0.207,-0.941,3.852
0.314,-0.457,0.871
-0.653,-1.484,1.241
-2.630,-2.998,4.096
-4.350,-3.996,3.586
-5.718,-3.901,0.032
-6.984,-2.398,0.422
-8.035,0.566,4.703
-8.463,4.669,6.432
-7.476,8.318,5.296
-6.212,10.058,5.513
-5.648,10.489,5.171
-4.671,10.236,1.099
-3.379,8.529,-1.029
-2.759,5.677,2.859
-2.893,3.815,7.793
-2.887,2.971,8.720
-2.477,1.309,5.616
-2.741,-0.799,3.130
-3.821,-2.418,3.812
-5.189,-3.961,4.441
-6.581,-5.686,4.113
-7.438,-6.927,4.288
-8.328,-6.323,3.859
-9.479,-3.622,2.913
-9.179,-0.639,2.914
-7.439,1.436,3.254
-5.367,3.057,3.067
-3.192,4.511,3.380
-1.520,5.573,4.466
-0.498,6.131,3.911
-0.383,6.227,2.590
-1.548,5.214,3.862
-3.495,3.027,5.685
-5.246,0.950,5.592
-6.048,-1.018,4.969
-6.721,-2.803,4.689
-7.000,-3.291,3.444
-6.177,-3.027,1.262
-5.651,-3.126,1.964
-5.519,-3.695,4.374
-5.464,-4.126,3.379
-5.131,-4.409,0.823
-3.998,-4.881,0.102
-3.177,-4.368,1.132
-2.393,-2.652,2.562
-1.260,-1.127,3.296
-0.665,0.343,3.430
-0.808,2.705,2.720
-2.066,5.291,2.021
-3.916,6.615,1.140
-5.714,6.306,-0.935
-7.629,4.261,-1.079
-9.047,0.545,0.619
-9.671,-3.168,0.040
-9.098,-5.810,-1.903
-7.707,-7.738,-1.641
-6.523,-8.491,1.412
-5.018,-8.145,4.136
-3.791,-7.919,3.475
-3.650,-8.043,-0.231
-4.073,-7.779,-3.205
-4.447,-6.702,-1.838
-4.130,-4.811,1.432
-3.227,-1.636,2.198
-1.826,2.607,0.556
-0.470,6.438,-1.098
0.456,8.950,-2.279
1.229,9.654,-3.934
1.009,7.885,-3.839
0.219,4.221,-1.109
-0.357,1.127,0.424
-1.590,-0.198,0.559
-3.772,-1.170,1.050
-6.531,-1.956,0.095
-8.298,-2.095,-2.841
-8.551,-2.856,-3.981
-8.565,-4.260,-1.358
-7.997,-4.443,0.498
-7.071,-3.022,-0.598
-6.750,-1.688,-1.714
-6.748,-1.009,-2.618
-6.417,-0.486,-3.407
-5.497,-0.730,-2.531
-4.278,-1.459,-0.535
-2.692,-1.455,0.833
-1.011,-0.953,0.332
-0.015,-0.747,-1.713
0.365,-0.680,-3.249
0.180,-0.361,-3.304
-0.693,-0.066,-2.867
-1.540,-0.022,-2.656
-2.165,-0.150,-1.718
-2.968,-0.436,-0.048
-3.803,-0.401,-0.066
-4.412,0.380,-1.375
-4.376,1.241,-1.462
-3.933,1.861,-0.943
-3.339,2.565,-0.809
-2.145,2.631,-0.771
-0.822,1.830,-1.408
0.319,1.115,-3.439
1.008,0.434,-4.725
0.789,-0.616,-3.119
0.474,-1.416,-1.905
0.180,-1.755,-2.945
-0.580,-2.545,-3.097
-2.085,-3.421,-1.146
-4.072,-2.991,0.860
-5.219,-1.952,-0.295
-5.843,-1.516,-3.605
-6.377,-1.339,-4.406
-6.317,-0.755,-2.326
-5.518,0.307,-0.284
-3.650,1.441,-0.661
-1.790,2.852,-2.390
-0.588,4.307,-2.620
0.295,4.810,-1.752
0.839,4.515,-1.254
1.252,3.937,-1.938
1.136,3.351,-3.921
0.536,2.631,-5.060
-0.293,1.547,-2.663
-1.361,0.595,1.420
-2.532,0.092,2.259
-3.198,-0.280,-0.808
-3.166,-1.078,-4.196
-3.320,-1.942,-4.639
-3.210,-2.420,-2.625
-2.881,-2.875,-0.827
-2.957,-2.814,-0.724
-3.423,-1.415,-1.709
-4.223,0.747,-2.155
-4.241,2.445,-2.855
-3.438,3.347,-3.154
-2.346,3.300,-1.183
-1.259,2.669,0.008
-0.642,2.613,-1.511
-0.338,2.991,-2.752
-0.945,3.176,-1.757
-2.042,3.093,-1.009
-2.443,2.500,-2.412
-2.451,0.991,-3.495
-2.681,-0.698,-3.027
-3.381,-0.927,-2.167
-4.024,-0.218,-1.161
-4.332,0.321,-0.275
-4.363,1.238,-0.638
-3.933,2.355,-1.358
-2.875,2.488,-0.366
-1.121,1.669,0.398
0.720,1.270,-1.477
1.656,1.364,-3.642
0.864,1.354,-2.463
-0.558,1.809,0.558
-1.738,2.589,1.169
-3.546,2.568,0.007
-5.585,1.538,-0.879
-7.145,0.444,-1.431
-7.341,-0.491,-2.137
-6.150,-1.471,-3.393
-4.750,-1.760,-2.926
-3.228,-1.194,0.727
-1.900,-0.443,5.053
-0.525,0.131,5.942
0.790,0.668,2.329
1.383,0.967,-2.097
1.847,0.651,-4.782
1.834,0.453,-4.402
1.013,0.616,-1.090
-0.828,0.927,1.591
-3.641,1.468,2.253
-6.133,1.456,2.360
-8.255,0.726,3.553
-9.713,-0.006,4.438
-9.345,-0.748,0.852
-7.346,-2.198,-5.421
-4.897,-4.403,-7.613
-3.305,-6.171,-3.503
-2.903,-6.701,3.157
-2.975,-6.103,6.673
-3.159,-4.763,4.460
-3.382,-3.125,0.377
-2.819,-1.730,-1.407
-1.207,-1.124,-0.957
0.836,-1.351,1.029
2.393,-1.933,2.351
2.068,-1.869,1.126
0.406,-0.866,-0.573
-1.429,0.041,-0.721
-3.176,0.221,-0.183
-4.099,-0.291,-0.182
-4.484,-1.570,0.875
-4.708,-3.374,3.143
-4.473,-4.438,3.380
-4.359,-4.199,1.495
-5.066,-3.546,-0.618
-6.254,-2.599,-1.949
-6.912,-1.455,-0.386
-6.998,-0.982,3.154
-6.728,-1.019,3.795
-5.250,-0.823,0.827
-2.761,-0.450,-1.867
-0.746,0.190,-2.987
0.452,1.512,-3.775
0.707,2.659,-3.044
-0.032,2.456,-0.191
-0.891,1.485,1.219
-1.968,0.580,0.605
-3.505,-1.066,0.970
-4.924,-3.301,1.488
-5.488,-4.485,-0.686
-5.624,-4.993,-4.033
-6.466,-5.802,-4.400
-7.548,-5.876,-1.848
-7.972,-4.406,0.673
-7.143,-2.637,0.943
-5.883,-1.299,-0.532
-5.214,0.210,-0.201
-4.454,1.515,1.391
-3.614,2.353,0.593
-2.855,3.022,-1.534
-2.423,3.118,-1.703
-2.591,2.478,-0.057
-2.545,1.592,1.129
-2.383,0.800,1.232
-2.741,0.276,-0.103
-3.491,0.580,-2.934
-4.267,1.161,-4.146
-5.028,0.572,-1.530
-5.727,-0.621,1.963
-5.718,-1.310,2.358
-4.851,-1.603,-0.145
-3.555,-1.329,-2.017
-1.964,-0.109,-1.420
-0.066,1.580,-0.792
1.403,2.798,-1.262
1.747,3.341,-0.660
0.934,3.874,0.295
-0.590,4.773,-0.380
-0.933,5.393,-2.363
-0.671,5.523,-2.202
-1.129,5.964,1.778
-1.800,6.988,4.953
-3.289,8.040,4.873
-4.546,7.723,0.032
-5.945,5.813,-7.943
-7.666,2.917,-10.323
-8.184,-0.900,-5.041
-8.653,-3.748,2.646
-8.178,-4.298,5.064
-6.903,-3.099,-0.975
-5.791,-1.107,-7.388
-3.304,0.679,-7.353
-0.198,2.011,-1.742
2.725,2.467,4.585
4.752,2.631,7.101
5.363,3.441,4.441
5.239,4.690,-1.950
3.981,6.009,-5.070
2.387,6.599,-1.534
0.773,6.784,3.161
-0.918,6.723,4.752
-1.877,5.592,0.135
-3.640,4.649,-8.866
-5.868,4.353,-12.638
-7.382,3.451,-6.736
-8.832,2.437,3.749
-9.229,2.214,10.022
-9.403,2.574,8.208
-9.766,3.095,1.859
-8.893,3.883,-3.021
-7.115,4.324,-2.941
-4.417,3.720,-2.283
-1.320,3.594,-4.297
1.324,4.523,-4.328
2.063,5.752,-0.020
0.930,7.383,4.457
0.519,8.646,4.982
0.676,8.446,4.014
0.821,6.801,3.432
0.780,5.280,0.602
-0.138,4.648,-2.776
-1.168,4.038,-4.298
-2.579,4.462,-4.260
-4.440,6.109,-1.944
-5.897,6.793,0.507
-7.070,6.471,0.392
-7.088,6.177,-0.185
-5.999,5.571,2.316
-4.742,4.571,6.889
-2.879,4.018,6.595
-0.956,4.004,-0.823
0.207,3.700,-6.770
0.898,3.337,-4.916
0.998,3.543,0.155
0.646,3.871,1.211
0.984,3.779,-3.145
1.434,4.022,-6.166
0.802,5.268,-1.226
-0.839,6.713,6.434
-3.321,8.167,7.514
-4.998,9.392,1.669
-5.602,9.261,-3.833
-6.171,8.012,-3.730
-5.538,6.510,0.384
-4.039,4.727,5.928
-2.600,3.050,7.294
-1.689,2.646,-0.026
-1.598,2.603,-7.811
-1.727,1.330,-7.176
-1.990,-0.036,1.135
-0.880,-0.802,8.788
0.388,-0.892,8.746
0.467,0.045,3.911
0.588,1.270,-0.833
-0.073,2.461,-3.228
-0.199,2.811,-3.797
0.020,2.139,-2.643
-0.960,1.365,0.961
-2.065,0.938,2.868
-3.446,1.259,2.579
-4.688,1.720,2.734
-5.616,2.411,1.545
-6.270,3.732,0.261
-5.754,4.538,2.043
-4.969,4.032,4.642
-3.884,2.388,2.641
-2.106,0.031,-4.187
-1.141,-2.845,-6.845
-0.974,-5.383,-0.505
-1.319,-6.072,7.425
-1.618,-5.049,7.116
-1.463,-3.509,-1.968
-1.957,-2.040,-9.038
-2.718,-1.418,-7.059
-3.675,-1.622,0.932
-4.076,-1.986,7.103
-3.943,-2.209,5.920
-4.534,-1.915,2.817
-4.700,-1.817,1.941
-4.957,-1.982,-1.295
-4.506,-2.312,-8.200
-2.552,-3.426,-11.801
-2.086,-3.992,-3.874
-3.525,-3.081,11.209
-5.355,-1.294,18.242
-5.542,0.045,8.777
-3.363,-0.071,-7.379
-0.921,-1.214,-11.907
0.596,-3.243,-1.614
1.437,-5.238,9.648
2.333,-6.161,8.861
1.959,-5.896,-1.507
-0.636,-4.497,-7.958
-3.356,-3.296,-5.434
-5.172,-3.114,2.327
-5.211,-3.900,9.180
-3.968,-4.772,6.993
-3.848,-4.105,-0.573
-4.230,-3.156,-1.084
-4.229,-3.322,3.347
-4.166,-3.355,3.186
-3.436,-3.765,1.186
-2.798,-5.670,1.535
-2.922,-6.865,-0.394
-2.039,-6.731,-4.588
-0.575,-7.909,-3.646
-0.703,-9.178,2.262
-1.746,-7.437,5.858
-3.314,-4.639,5.368
-5.141,-3.608,1.091
-5.467,-3.047,-5.298
-4.388,-2.603,-5.052
-2.971,-4.064,3.774
-1.861,-5.873,11.770
-0.911,-6.227,12.714
-0.584,-6.385,7.827
-2.046,-6.469,1.933
-3.612,-5.749,-2.753
-4.576,-5.082,-5.921
-5.042,-5.395,-5.723
-4.485,-5.663,-1.959
-4.540,-4.437,4.177
-4.989,-2.678,7.279
-5.658,-1.301,2.845
-6.389,-0.646,-3.493
-5.773,-1.884,-4.743
-4.157,-4.325,-1.313
-1.907,-6.650,2.625
-0.826,-8.585,6.717
-1.751,-9.572,9.621
-3.764,-8.691,7.202
-6.150,-6.704,3.075
-7.521,-5.595,1.889
-7.738,-4.227,1.334
-6.403,-1.552,0.680
-4.266,0.636,3.976
-2.823,2.352,8.854
-1.734,4.717,6.665
-0.994,6.293,-0.839
-0.811,5.036,-4.863
-1.580,2.460,-3.129
-2.198,0.592,0.469
-2.449,-1.357,3.013
-3.489,-3.279,3.975
-4.133,-3.736,0.863
-4.676,-3.145,-2.913
-5.463,-3.602,-0.009
-6.177,-4.809,5.803
-7.014,-4.940,6.554
-6.818,-4.973,2.202
-6.255,-5.219,-1.550
-5.973,-3.810,-1.721
-5.695,-0.940,0.573
-5.935,1.476,4.567
-6.315,3.127,7.268
-6.819,4.800,5.157
-7.605,5.447,-0.121
-7.893,3.745,-4.411
-6.785,0.822,-5.764
-4.697,-1.451,-5.296
-3.179,-2.382,-4.141
-2.730,-2.069,-2.150
-3.147,-0.772,-0.718
-4.136,0.831,-2.013
-5.048,1.420,-4.565
-5.708,0.598,-4.041
-6.286,-0.280,0.919
-6.629,-0.218,7.264
-6.438,0.609,10.411
-5.821,1.878,6.971
-5.038,2.854,-1.154
-4.086,2.493,-7.066
-2.983,0.614,-6.549
-1.830,-1.735,-2.627
-1.353,-3.291,-0.151
-1.938,-3.773,-0.729
-3.132,-3.100,-4.209
-4.626,-0.973,-7.794
-5.767,1.698,-7.389
-6.655,3.580,-3.459
-7.661,4.689,-0.473
-8.318,5.230,-1.314
-8.618,4.716,-4.283
-8.586,3.564,-5.582
-8.190,2.630,-3.304
-7.401,1.809,0.402
-6.252,1.082,1.761
-5.009,0.650,0.547
-3.772,0.391,-1.772
-3.201,0.348,-4.156
-3.112,0.453,-4.913
-2.664,0.356,-4.098
-2.511,0.174,-2.816
-3.045,0.169,-2.225
-4.442,0.350,-2.923
-6.252,0.906,-3.517
-7.099,2.146,-3.738
-7.557,4.206,-3.141
-7.511,5.995,-2.154
-6.440,6.254,-3.270
-5.316,5.366,-4.309
-4.421,4.359,-2.820
-4.359,4.559,-0.118
-3.859,5.506,2.583
-1.575,5.387,3.410
1.131,4.717,1.285
3.288,4.520,-2.498
2.767,4.820,-4.570
-1.050,5.357,-3.472
-6.125,6.200,-2.052
-11.364,7.378,-1.380
-14.900,8.477,-0.931
-15.684,10.214,-1.233
-14.400,13.051,-1.598
-11.629,15.452,-0.832
-8.109,14.529,0.265
-4.326,8.999,-0.689
-1.364,0.450,-3.040
0.682,-9.367,-4.243
2.650,-18.354,-4.683
3.675,-25.041,-4.125
3.497,-29.932,-0.921
2.185,-33.257,3.423
-0.266,-34.851,4.657
-2.972,-35.209,1.598
-5.585,-33.850,-1.443
-8.033,-28.706,-0.669
-9.162,-20.001,3.171
-7.267,-10.429,6.366
-2.884,-0.546,5.749
2.611,10.513,1.638
7.791,22.344,-1.930
10.869,33.324,-2.454
12.216,41.345,-2.829
12.520,44.990,-3.763
11.341,41.996,-3.263
7.999,32.042,-1.515
3.394,19.554,0.878
-0.991,7.174,2.025
-5.915,-3.928,1.447
-10.914,-11.788,0.816
-14.851,-16.785,1.561
-17.787,-19.536,4.102
-19.243,-20.066,5.618
-19.295,-19.080,4.500
-17.038,-16.889,1.984
-11.677,-13.715,-0.203
-4.377,-10.378,-0.575
3.050,-7.524,0.118
9.259,-4.577,0.866
14.457,-0.433,1.277
17.357,4.507,0.495
16.639,8.932,-2.488
12.823,12.443,-5.593
6.457,14.886,-3.719
-1.064,15.750,2.955
-7.859,14.954,7.301
-12.089,13.127,3.907
-13.958,10.542,-3.500
-14.563,6.779,-7.405
-13.744,2.272,-5.172
-11.901,-2.249,1.532
-9.771,-6.717,8.457
-7.721,-10.598,10.978
-5.716,-13.760,7.772
-3.911,-16.880,2.224
-2.476,-20.183,-1.181
-1.251,-22.564,-1.464
-0.496,-21.367,0.258
-0.203,-15.565,3.019
0.172,-6.902,5.090
0.495,2.781,4.550
0.399,11.839,2.484
0.384,18.400,0.917
0.627,21.920,-0.936
0.834,23.185,-2.589
0.832,20.857,-1.177
0.675,13.936,2.261
0.861,5.692,2.805
1.001,-1.338,-0.401
-0.118,-7.078,-2.023
-2.780,-10.885,0.863
-5.669,-12.171,4.411
-7.603,-11.802,4.777
-8.777,-11.341,2.606
-9.395,-10.998,0.109
-9.342,-9.919,-1.432
-7.739,-8.047,-1.502
-4.200,-5.623,-0.111
-0.341,-1.936,2.012
3.002,3.047,3.098
5.765,7.589,2.322
7.624,10.379,0.843
7.789,11.005,-0.301
5.321,9.677,-1.237
1.065,7.351,-2.455
-3.827,4.413,-3.052
-8.189,1.229,-2.520
-10.814,-0.758,-2.136
-11.170,-1.029,-1.615
-9.479,-0.705,0.274
-7.011,-0.239,2.139
-4.338,0.342,1.820
-1.962,0.193,1.097
-0.507,-0.959,2.423
0.400,-1.903,3.293
1.370,-2.087,0.958
2.354,-2.648,-1.951
2.595,-3.822,-1.681
2.275,-4.753,0.137
2.015,-5.298,-0.308
1.661,-5.406,-2.090
0.904,-4.342,-2.114
-0.649,-1.882,-0.332
-2.238,0.519,0.624
-2.847,1.564,-1.079
-3.002,1.865,-3.326
-3.102,2.357,-3.075
-3.406,3.251,-0.604
-3.653,4.425,1.227
-3.395,5.305,0.283
-3.478,5.289,-2.135
-4.233,4.405,-3.386
-5.438,3.193,-1.747
-6.407,1.829,2.116
-6.323,0.304,4.916
-4.991,-1.072,4.591
-2.454,-2.575,1.378
0.305,-4.596,-2.601
2.836,-6.908,-4.424
5.120,-8.574,-3.252
6.487,-8.403,-0.867
6.549,-6.438,0.404
5.339,-4.096,-0.145
2.956,-2.823,-1.668
-0.312,-2.475,-2.561
-3.490,-2.173,-1.858
-6.047,-1.427,0.086
-7.582,0.399,1.482
-7.914,3.571,0.374
-7.998,7.654,-1.305
-8.046,11.575,-0.430
-7.720,14.493,1.479
-6.705,16.066,1.006
-4.594,15.311,-1.568
-1.782,11.585,-2.806
0.731,6.014,-1.181
2.218,0.323,1.378
2.393,-4.436,2.673
1.510,-7.386,1.948
0.693,-8.293,-0.268
0.370,-8.171,-1.674
0.330,-8.074,-0.816
0.715,-8.095,0.445
1.098,-7.719,-0.311
0.923,-6.871,-3.618
-0.345,-5.627,-6.838
-2.444,-3.874,-6.818
-4.504,-1.688,-3.900
-6.323,0.850,0.081
-7.579,3.359,2.508
-8.422,5.522,1.264
-8.970,7.035,-2.348
-9.143,7.117,-4.851
-9.520,5.764,-3.340
-9.966,3.814,0.449
-10.417,1.829,2.252
-10.637,-0.325,1.176
-9.748,-2.826,-0.974
-7.878,-4.906,-1.886
-5.275,-5.889,-0.984
-2.125,-5.933,0.211
0.951,-5.314,0.694
3.645,-4.393,0.275
5.577,-3.709,-0.917
5.999,-3.360,-1.752
4.778,-2.686,-1.085
2.674,-1.100,0.009
0.429,1.496,0.189
-1.727,4.440,1.006
-3.478,6.558,2.937
-4.505,7.391,2.941
-5.143,6.534,0.853
-5.959,3.495,-0.305
-7.266,-0.413,-0.280
-8.190,-3.414,-0.489
-7.874,-5.508,-0.971
-7.188,-6.785,-1.585
-6.760,-6.665,-2.196
-5.887,-5.615,-1.507
-3.902,-4.630,-0.432
-1.248,-3.536,-1.618
1.294,-1.997,-3.507
2.876,-0.389,-3.401
2.818,1.669,-2.043
1.643,4.589,-0.796
-0.376,7.233,0.338
-3.321,8.454,1.791
-6.065,8.371,3.307
-7.837,7.268,4.484
-8.855,5.117,4.725
-8.985,2.809,2.792
-8.191,1.319,-0.648
-6.560,-0.032,-3.323
-4.751,-1.713,-3.397
-3.416,-3.339,-0.933
-2.084,-4.933,0.742
-0.848,-6.198,0.057
0.080,-6.644,-0.821
0.402,-5.770,-0.864
-0.138,-3.347,-0.900
-0.698,-0.264,-1.568
-1.487,2.639,-1.700
-2.828,5.095,-0.393
-4.105,6.919,0.916
-5.334,7.823,1.629
-6.289,7.435,1.612
-6.891,6.288,0.689
-7.486,5.168,0.494
-8.020,4.018,1.332
-8.353,3.000,1.389
-7.954,2.307,-0.073
-6.733,1.396,-1.773
-5.319,-0.309,-2.340
-4.064,-2.738,-2.216
-3.146,-5.175,-2.061
-2.595,-6.904,-1.546
-2.589,-7.214,-0.353
-3.064,-5.905,0.664
-3.514,-4.059,0.525
-3.622,-2.804,-0.055
-2.754,-2.132,-1.052
-0.804,-1.386,-2.457
1.609,-0.398,-1.973
4.129,0.759,0.346
6.159,2.464,1.413
7.482,4.244,0.321
7.838,4.736,-1.177
6.571,3.829,-1.818
4.037,2.582,-1.404
1.064,1.318,-0.199
-2.042,-0.040,-0.006
-5.344,-0.840,-1.806
-8.639,-1.036,-3.473
-12.104,-1.296,-2.682
-15.539,-1.409,0.315
-17.798,-1.149,2.813
-18.645,-0.860,2.786
-17.655,-0.691,0.549
-14.514,-0.516,-1.733
-9.930,-0.163,-1.406
-4.406,0.300,0.887
1.439,0.813,1.848
7.048,1.272,0.378
11.777,1.340,-1.892
14.968,0.998,-3.839
16.315,0.585,-5.295
15.471,0.264,-5.021
12.475,-0.078,-2.914
7.976,-0.392,-2.049
3.044,-0.541,-3.431
-1.662,-0.776,-3.609
-6.045,-1.048,-1.069
-9.618,-0.680,0.713
-11.528,0.297,-1.463
-12.013,1.005,-4.802
-11.757,1.115,-4.593
-10.576,0.919,-1.929
-8.396,0.780,0.213
-5.334,0.900,1.243
-2.230,1.632,0.858
0.317,3.309,0.002
2.810,5.154,0.464
4.826,6.509,2.117
6.056,7.665,2.457
6.460,8.534,0.599
5.765,8.353,-0.329
4.436,6.787,1.110
2.695,4.604,2.574
1.025,2.090,1.435
-0.430,-1.050,-2.033
-2.010,-4.296,-3.889
-3.264,-7.161,-2.500
-4.175,-9.373,-0.705
-4.382,-10.574,-0.776
-3.936,-10.732,-1.255
-3.485,-10.105,0.097
-2.664,-9.013,1.656
-1.488,-7.357,1.462
-0.136,-5.205,0.649
0.916,-2.855,1.191
1.492,-0.127,3.084
2.058,2.940,4.081
2.460,6.029,3.954
2.912,8.680,3.825
3.179,10.469,3.777
2.826,10.838,4.112
2.138,8.955,4.012
0.976,5.432,2.788
-0.374,1.488,1.504
-1.858,-2.425,1.603
-3.873,-5.767,3.370
-5.661,-8.027,3.904
-6.556,-9.106,1.232
-6.592,-9.705,-1.708
-6.090,-10.193,-1.666
-5.440,-9.911,0.844
-4.727,-8.974,3.056
-4.189,-7.578,3.478
-3.923,-5.181,2.580
-3.755,-1.859,1.422
-3.377,1.503,0.800
-2.568,4.130,0.707
-1.492,5.973,0.791
-0.464,7.099,0.943
-0.244,7.333,1.766
-0.952,6.570,3.050
-2.004,4.831,3.296
-3.214,2.448,2.737
-4.106,-0.289,2.045
-4.463,-3.104,0.801
-4.404,-5.605,0.145
-3.923,-7.678,1.506
-3.460,-8.978,3.534
-3.333,-9.134,3.777
-3.635,-8.654,2.436
-4.350,-8.060,1.711
-5.091,-6.938,1.663
-5.443,-5.054,0.939
-5.467,-3.067,0.582
-5.492,-1.295,1.958
-5.590,0.593,3.561
-5.623,2.452,3.658
-5.369,3.535,2.366
-4.923,3.691,1.101
-4.345,3.289,0.936
-3.421,2.182,1.082
-2.222,0.346,1.270
-0.794,-1.614,1.793
0.151,-3.012,2.033
-0.136,-3.626,1.901
-0.989,-3.832,1.260
-2.101,-3.795,0.571
-3.377,-3.375,0.197
-4.629,-2.493,-0.794
-5.959,-1.271,-1.198
-6.589,0.030,-0.148
-6.621,1.620,0.886
-6.599,3.380,1.490
-6.428,4.573,1.496
-6.482,5.086,1.112
-6.266,5.042,0.814
-5.784,4.437,0.435
-5.817,3.559,0.314
-6.040,2.888,0.320
-6.406,2.710,0.382
-6.909,2.583,0.382
-7.525,2.304,-0.134
-8.305,2.054,-0.243
-8.808,1.620,-0.013
-8.897,1.173,-0.797
-8.126,0.798,-2.623
-6.424,0.229,-3.839
-4.402,-0.200,-2.627
-2.327,0.028,-0.004
-0.602,1.013,1.133
0.515,2.279,-0.376
0.739,3.278,-2.484
-0.022,3.576,-2.704
-1.363,2.732,-1.560
-3.021,0.919,-0.685
-4.607,-1.186,-1.304
-6.140,-2.657,-3.415
-7.766,-2.878,-4.913
-9.063,-2.125,-4.328
-9.855,-0.738,-2.385
-10.093,1.039,-1.157
-9.662,2.627,-1.776
-8.541,3.570,-3.022
-6.677,4.037,-3.725
-4.496,4.489,-3.597
-2.432,4.924,-2.788
-0.250,5.240,-2.527
1.792,5.582,-2.780
3.251,5.746,-2.618
3.999,5.346,-2.892
3.616,4.318,-3.422
2.330,2.556,-3.209
0.464,0.230,-2.866
-1.902,-1.904,-2.282
-4.019,-3.348,-1.255
-5.481,-3.914,-1.319
-6.229,-3.602,-3.043
-6.111,-2.956,-4.355
-5.567,-2.767,-2.985
-5.036,-2.978,-0.038
-4.395,-2.757,0.930
-4.027,-1.877,-0.630
-4.088,-0.418,-2.865
-3.938,1.623,-4.968
-3.652,3.709,-4.955
-3.221,5.121,-2.132
-2.667,5.939,-0.004
-2.163,6.525,-0.916
-1.415,6.390,-3.154
-0.797,5.305,-3.424
-0.179,3.998,-1.754
0.760,2.929,-1.024
1.645,1.804,-1.186
2.530,0.555,-1.273
3.048,-0.083,-1.948
3.130,0.041,-3.043
2.824,0.275,-3.175
1.765,0.369,-1.545
0.447,0.297,-0.100
-1.060,0.051,-0.068
-2.632,-0.451,-0.136
-4.065,-0.973,-0.734
-5.636,-0.934,-2.520
-6.977,-0.524,-3.618
-8.091,0.038,-2.809
-9.034,1.061,-1.775
-9.634,2.219,-0.935
-9.715,2.616,0.893
-8.747,2.552,1.858
-6.532,3.056,0.538
-3.441,3.584,-1.141
-0.530,3.442,-1.530
1.610,2.986,-0.760
2.977,2.116,0.315
3.219,0.636,0.923
2.581,-0.877,0.597
1.757,-1.936,-0.054
1.101,-2.841,-0.525
0.295,-3.682,-0.865
-0.820,-4.125,-0.577
-1.992,-4.252,-0.184
-3.697,-3.940,0.848
-5.330,-3.126,3.211
-6.063,-2.104,4.156
-5.975,-0.767,2.971
-4.770,0.594,1.695
-3.301,1.948,0.584
-2.003,3.884,-0.778
-0.808,5.861,-0.737
-0.560,6.804,1.924
-1.250,6.624,3.519
-2.532,5.811,2.505
-4.000,4.100,2.702
-5.379,1.939,4.198
-6.411,0.838,4.163
