SITE CODE= EEB熊本西区春日              ,32.7755,130.8495,  8,5.8,42474.9219329,  3.09,  5.24
 LAT.=   32.7866
 LON.=  130.6876
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 14 22 06 10
 NS,EW,UD
-1.802,0.308,-0.747
-1.101,1.498,0.179
-0.095,1.427,0.729
1.240,0.285,0.735
2.544,-1.049,0.345
3.296,-1.671,-0.136
3.254,-1.146,-0.450
2.666,0.334,-0.499
2.054,2.098,-0.349
1.792,3.377,-0.134
1.875,3.732,0.041
2.005,3.267,0.155
1.809,2.429,0.230
1.020,1.572,0.269
-0.386,0.743,0.221
-2.094,-0.129,0.017
-3.517,-0.932,-0.342
-4.108,-1.372,-0.719
-3.726,-1.330,-0.848
-2.729,-1.085,-0.467
-1.634,-1.058,0.457
-0.707,-1.333,1.609
0.139,-1.551,2.424
1.058,-1.350,2.475
1.967,-0.849,1.798
2.580,-0.568,0.866
2.706,-0.848,0.172
2.428,-1.457,-0.171
1.992,-1.816,-0.420
1.595,-1.579,-0.804
1.394,-0.903,-1.222
1.599,-0.209,-1.344
2.344,0.242,-0.989
3.285,0.488,-0.323
3.487,0.708,0.286
2.023,1.007,0.550
-1.071,1.316,0.388
-4.534,1.437,-0.115
-6.807,1.188,-0.752
-7.345,0.601,-1.188
-6.963,-0.037,-1.063
-6.844,-0.442,-0.262
-7.303,-0.702,0.907
-7.594,-1.274,1.868
-6.837,-2.444,2.219
-4.906,-3.776,2.049
-2.420,-4.264,1.812
-0.084,-3.213,1.853
1.776,-0.982,2.088
3.125,1.211,2.087
3.960,2.303,1.488
4.272,2.212,0.319
4.123,1.767,-0.992
3.579,1.874,-1.898
2.596,2.736,-2.065
1.083,3.750,-1.567
-0.854,4.059,-0.839
-2.807,3.238,-0.407
-4.250,1.586,-0.520
-4.832,-0.118,-0.939
-4.467,-1.158,-1.093
-3.271,-1.272,-0.538
-1.533,-0.708,0.631
0.290,-0.018,1.804
1.740,0.212,2.310
2.642,-0.337,1.938
3.211,-1.445,1.044
3.782,-2.344,0.178
4.412,-2.230,-0.384
4.802,-1.020,-0.771
4.619,0.413,-1.229
3.832,0.986,-1.772
2.699,0.451,-2.142
1.492,-0.386,-2.076
0.323,-0.584,-1.586
-0.776,-0.080,-0.963
-1.711,0.387,-0.539
-2.326,0.323,-0.413
-2.565,0.144,-0.393
-2.533,0.608,-0.163
-2.383,1.728,0.450
-2.131,2.537,1.291
-1.618,2.099,1.938
-0.681,0.595,1.997
0.606,-0.796,1.427
1.861,-1.118,0.593
2.610,-0.622,-0.018
2.640,-0.458,-0.181
2.181,-1.431,-0.018
1.709,-3.119,0.221
1.563,-4.223,0.444
1.691,-3.764,0.700
1.740,-1.948,0.988
1.365,0.059,1.164
0.482,1.174,1.105
-0.673,1.234,0.885
-1.686,0.915,0.684
-2.203,0.878,0.541
-2.192,1.032,0.269
-1.969,0.686,-0.314
-1.899,-0.573,-1.097
-1.991,-2.192,-1.711
-1.836,-2.953,-1.855
-1.043,-2.067,-1.576
0.239,-0.003,-1.195
1.385,1.846,-0.995
1.898,2.391,-1.002
1.909,1.755,-1.029
1.949,0.983,-0.870
2.286,0.913,-0.447
2.623,1.419,0.155
2.496,1.721,0.729
1.826,1.301,1.016
0.927,0.356,0.876
0.038,-0.554,0.449
-0.938,-1.138,0.121
-2.156,-1.536,0.259
-3.403,-1.975,0.878
-4.123,-2.422,1.581
-3.897,-2.608,1.880
-2.800,-2.291,1.602
-1.318,-1.480,1.015
-0.008,-0.464,0.565
0.735,0.323,0.483
0.749,0.537,0.624
0.182,0.144,0.623
-0.483,-0.544,0.211
-0.683,-1.103,-0.591
-0.214,-1.284,-1.503
0.538,-1.094,-2.160
0.907,-0.651,-2.332
0.522,-0.068,-2.035
-0.393,0.547,-1.476
-1.263,1.109,-0.879
-1.629,1.650,-0.336
-1.431,2.297,0.184
-0.969,2.997,0.705
-0.637,3.351,1.119
-0.639,2.935,1.259
-0.826,1.883,1.080
-0.817,0.958,0.745
-0.391,0.853,0.496
0.211,1.422,0.429
0.470,1.813,0.410
0.140,1.389,0.234
-0.428,0.389,-0.150
-0.629,-0.369,-0.600
-0.246,-0.297,-0.934
0.348,0.573,-1.103
0.659,1.804,-1.199
0.617,2.868,-1.303
0.576,3.257,-1.392
0.843,2.618,-1.393
1.345,1.093,-1.292
1.762,-0.549,-1.138
1.858,-1.425,-0.955
1.604,-1.329,-0.699
1.070,-0.911,-0.365
0.350,-0.957,-0.080
-0.416,-1.536,-0.017
-1.054,-1.971,-0.160
-1.446,-1.630,-0.212
-1.588,-0.627,0.187
-1.502,0.271,1.106
-1.161,0.369,2.187
-0.560,-0.354,2.920
0.171,-1.247,3.044
0.806,-1.509,2.666
1.206,-0.812,2.050
1.397,0.442,1.339
1.451,1.412,0.528
1.373,1.494,-0.375
1.190,0.822,-1.261
1.081,0.128,-1.981
1.260,0.042,-2.458
1.661,0.540,-2.647
1.856,1.069,-2.454
1.425,1.156,-1.789
0.433,0.808,-0.751
-0.565,0.313,0.286
-1.047,-0.172,0.886
-0.996,-0.725,0.881
-0.804,-1.395,0.513
-0.745,-2.042,0.216
-0.673,-2.528,0.252
-0.284,-2.924,0.549
0.433,-3.353,0.837
1.129,-3.638,0.908
1.457,-3.278,0.747
1.402,-1.980,0.483
1.166,-0.169,0.255
0.856,1.178,0.111
0.403,1.370,0.025
-0.192,0.642,-0.045
-0.713,-0.051,-0.097
-0.931,0.065,-0.076
-0.942,0.931,0.066
-1.143,1.812,0.302
-1.810,2.019,0.533
-2.761,1.431,0.658
-3.491,0.421,0.640
-3.632,-0.539,0.496
-3.195,-1.165,0.252
-2.438,-1.358,-0.056
-1.605,-1.124,-0.332
-0.865,-0.574,-0.431
-0.356,0.061,-0.276
-0.122,0.469,0.027
0.015,0.394,0.250
0.389,-0.190,0.242
1.122,-0.957,0.081
1.858,-1.319,-0.017
1.941,-0.818,0.062
0.993,0.406,0.224
-0.675,1.557,0.268
-2.218,1.783,0.086
-2.849,0.944,-0.273
-2.384,-0.255,-0.703
-1.295,-0.962,-1.123
-0.311,-0.942,-1.449
0.111,-0.585,-1.529
0.021,-0.265,-1.213
-0.205,0.064,-0.517
-0.288,0.578,0.293
-0.293,1.109,0.845
-0.486,1.247,0.942
-0.984,0.870,0.719
-1.600,0.372,0.504
-2.053,0.235,0.524
-2.223,0.500,0.719
-2.143,0.783,0.843
-1.789,0.781,0.729
-1.054,0.592,0.452
-0.020,0.532,0.217
0.881,0.723,0.137
1.149,0.954,0.135
0.756,0.869,0.088
0.269,0.298,-0.014
0.310,-0.573,-0.078
0.917,-1.284,-0.071
1.539,-1.434,-0.082
1.673,-1.035,-0.189
1.381,-0.534,-0.313
1.124,-0.371,-0.284
1.155,-0.515,-0.086
1.249,-0.486,0.070
1.073,0.081,-0.032
0.693,1.005,-0.332
0.564,1.708,-0.534
0.999,1.777,-0.436
1.748,1.265,-0.167
2.197,0.508,-0.011
1.960,-0.191,-0.040
1.231,-0.661,-0.029
0.542,-0.797,0.224
0.237,-0.650,0.574
0.239,-0.525,0.629
0.275,-0.814,0.180
0.252,-1.545,-0.515
0.330,-2.170,-0.961
0.674,-1.988,-0.883
1.184,-0.851,-0.439
1.552,0.585,-0.005
1.564,1.437,0.175
1.330,1.410,0.115
1.169,1.013,-0.074
1.261,0.946,-0.326
1.442,1.335,-0.588
1.402,1.647,-0.735
1.057,1.340,-0.608
0.685,0.512,-0.189
0.594,-0.172,0.320
0.712,-0.190,0.640
0.603,0.282,0.658
-0.014,0.540,0.513
-0.831,0.062,0.431
-1.160,-0.994,0.503
-0.635,-1.950,0.642
0.339,-2.227,0.723
0.938,-1.809,0.710
0.667,-1.166,0.625
-0.261,-0.796,0.458
-1.264,-0.853,0.165
-1.958,-1.135,-0.230
-2.345,-1.356,-0.603
-2.556,-1.378,-0.819
-2.615,-1.200,-0.875
-2.492,-0.807,-0.849
-2.270,-0.146,-0.740
-2.092,0.696,-0.401
-1.976,1.374,0.280
-1.779,1.440,1.164
-1.408,0.714,1.859
-0.986,-0.498,2.015
-0.728,-1.589,1.613
-0.680,-2.047,0.963
-0.687,-1.712,0.438
-0.610,-0.755,0.213
-0.509,0.487,0.218
-0.509,1.630,0.281
-0.539,2.318,0.272
-0.294,2.370,0.147
0.439,1.915,-0.071
1.445,1.343,-0.320
2.102,1.038,-0.524
1.826,1.081,-0.633
0.553,1.222,-0.659
-1.159,1.126,-0.659
-2.488,0.685,-0.689
-2.900,0.136,-0.761
-2.445,-0.124,-0.840
-1.616,0.131,-0.857
-0.910,0.749,-0.735
-0.478,1.288,-0.443
-0.138,1.353,-0.060
0.335,0.887,0.232
0.970,0.194,0.266
1.585,-0.305,0.052
1.964,-0.355,-0.196
1.985,0.031,-0.226
1.652,0.632,0.037
1.083,1.138,0.425
0.501,1.294,0.683
0.135,1.033,0.681
0.039,0.542,0.478
0.004,0.137,0.211
-0.259,0.022,-0.035
-0.801,0.132,-0.254
-1.338,0.239,-0.437
-1.510,0.199,-0.545
-1.249,0.074,-0.544
-0.821,0.005,-0.466
-0.523,0.001,-0.377
-0.398,-0.086,-0.283
-0.275,-0.396,-0.104
-0.045,-0.856,0.232
0.203,-1.192,0.678
0.312,-1.155,1.051
0.281,-0.773,1.175
0.258,-0.344,1.006
0.366,-0.157,0.633
0.557,-0.205,0.164
0.657,-0.241,-0.335
0.544,-0.130,-0.799
0.259,-0.084,-1.101
0.007,-0.443,-1.113
0.036,-1.235,-0.824
0.448,-2.041,-0.381
1.074,-2.369,0.032
1.514,-2.079,0.341
1.416,-1.374,0.598
0.798,-0.469,0.858
0.108,0.562,1.064
-0.107,1.563,1.075
0.350,2.129,0.780
1.153,1.866,0.194
1.704,0.822,-0.550
1.574,-0.459,-1.255
0.771,-1.379,-1.728
-0.321,-1.696,-1.865
-1.217,-1.516,-1.706
-1.601,-0.993,-1.415
-1.477,-0.187,-1.133
-1.117,0.828,-0.865
-0.854,1.864,-0.514
-0.842,2.681,-0.039
-0.961,3.082,0.432
-0.965,2.931,0.712
-0.750,2.183,0.740
-0.475,0.988,0.659
-0.440,-0.264,0.667
-0.805,-1.158,0.815
-1.411,-1.538,0.955
-1.858,-1.577,0.880
-1.792,-1.529,0.509
-1.202,-1.474,-0.034
-0.483,-1.322,-0.509
-0.193,-0.986,-0.696
-0.621,-0.469,-0.541
-1.543,0.194,-0.193
-2.356,0.930,0.088
-2.533,1.532,0.110
-1.973,1.657,-0.105
-0.998,1.051,-0.345
-0.058,-0.175,-0.382
0.542,-1.547,-0.162
0.696,-2.544,0.162
0.440,-2.909,0.391
-0.069,-2.676,0.446
-0.574,-1.968,0.425
-0.831,-0.899,0.496
-0.751,0.332,0.741
-0.400,1.345,1.076
0.160,1.736,1.313
0.997,1.395,1.296
2.158,0.642,1.004
3.436,-0.009,0.565
4.351,-0.266,0.151
4.456,-0.223,-0.121
3.669,-0.148,-0.251
2.301,-0.155,-0.315
0.826,-0.129,-0.393
-0.328,0.106,-0.504
-0.869,0.592,-0.600
-0.685,1.211,-0.606
0.020,1.756,-0.483
0.760,2.009,-0.272
1.049,1.822,-0.080
0.794,1.257,-0.023
0.331,0.613,-0.124
0.082,0.224,-0.281
0.170,0.161,-0.329
0.429,0.182,-0.164
0.679,0.037,0.169
0.878,-0.218,0.506
0.990,-0.312,0.678
0.845,-0.134,0.645
0.298,0.064,0.507
-0.492,-0.071,0.400
-1.086,-0.592,0.379
-1.136,-1.195,0.373
-0.713,-1.549,0.266
-0.213,-1.596,0.009
0.069,-1.513,-0.348
0.166,-1.432,-0.690
0.243,-1.285,-0.909
0.287,-0.903,-0.925
0.086,-0.186,-0.685
-0.478,0.799,-0.194
-1.203,1.831,0.434
-1.712,2.579,0.981
-1.822,2.717,1.234
-1.725,2.121,1.118
-1.775,1.021,0.747
-2.132,-0.087,0.314
-2.606,-0.763,-0.038
-2.841,-0.925,-0.265
-2.606,-0.839,-0.346
-1.931,-0.808,-0.225
-1.037,-0.887,0.127
-0.208,-0.899,0.603
0.294,-0.715,0.957
0.313,-0.458,0.976
-0.086,-0.385,0.657
-0.558,-0.603,0.193
-0.667,-0.924,-0.226
-0.276,-1.060,-0.557
0.258,-0.934,-0.856
0.351,-0.769,-1.122
-0.243,-0.822,-1.243
-1.137,-1.071,-1.127
-1.634,-1.186,-0.837
-1.377,-0.860,-0.533
-0.661,-0.162,-0.300
-0.086,0.485,-0.075
0.025,0.679,0.235
-0.134,0.419,0.599
-0.149,0.087,0.867
0.196,0.069,0.931
0.819,0.389,0.826
1.522,0.692,0.671
2.182,0.587,0.537
2.725,-0.011,0.415
3.029,-0.806,0.297
2.948,-1.348,0.225
2.453,-1.333,0.239
1.701,-0.761,0.305
0.963,0.114,0.342
0.447,0.971,0.310
0.180,1.571,0.242
0.041,1.807,0.164
-0.125,1.686,0.017
-0.369,1.308,-0.286
-0.590,0.860,-0.738
-0.635,0.553,-1.188
-0.455,0.494,-1.454
-0.177,0.601,-1.486
0.012,0.680,-1.387
0.060,0.613,-1.293
0.117,0.444,-1.234
0.372,0.298,-1.127
0.812,0.223,-0.897
1.171,0.186,-0.585
1.136,0.164,-0.334
0.619,0.183,-0.259
-0.182,0.245,-0.335
-0.966,0.270,-0.402
-1.547,0.195,-0.296
-1.907,0.081,0.005
-2.094,0.066,0.360
-2.133,0.187,0.577
-2.062,0.342,0.557
-1.976,0.439,0.360
-1.961,0.538,0.146
-1.950,0.747,0.055
-1.701,1.029,0.134
-0.999,1.208,0.337
0.096,1.207,0.574
1.227,1.189,0.754
1.977,1.323,0.826
2.155,1.439,0.796
1.847,1.061,0.696
1.229,-0.086,0.536
0.408,-1.627,0.294
-0.543,-2.686,-0.029
-1.463,-2.597,-0.350
-2.100,-1.483,-0.535
-2.306,-0.128,-0.508
-2.167,0.724,-0.336
-1.901,0.919,-0.166
-1.615,0.805,-0.072
-1.206,0.713,0.012
-0.534,0.630,0.188
0.340,0.358,0.435
1.147,-0.140,0.565
1.640,-0.667,0.388
1.821,-1.031,-0.073
1.888,-1.249,-0.545
1.970,-1.421,-0.692
1.935,-1.486,-0.373
1.504,-1.246,0.244
0.560,-0.661,0.817
-0.632,-0.036,1.061
-1.557,0.194,0.938
-1.810,-0.106,0.642
-1.414,-0.609,0.449
-0.776,-0.817,0.538
-0.346,-0.534,0.876
-0.266,-0.020,1.231
-0.347,0.284,1.292
-0.349,0.164,0.870
-0.251,-0.219,0.058
-0.232,-0.543,-0.789
-0.397,-0.658,-1.283
-0.592,-0.687,-1.275
-0.534,-0.815,-0.955
-0.116,-1.000,-0.653
0.451,-0.956,-0.543
0.828,-0.458,-0.522
0.835,0.377,-0.355
0.580,1.143,0.060
0.300,1.490,0.595
0.170,1.409,1.011
0.243,1.156,1.154
0.494,0.935,1.030
0.843,0.746,0.737
1.124,0.503,0.380
1.147,0.234,0.047
0.867,0.077,-0.198
0.496,0.082,-0.342
0.356,0.102,-0.445
0.556,-0.084,-0.590
0.836,-0.526,-0.769
0.777,-0.997,-0.844
0.218,-1.131,-0.672
-0.562,-0.713,-0.269
-1.099,0.124,0.164
-1.165,0.960,0.420
-0.924,1.374,0.464
-0.674,1.277,0.430
-0.506,0.965,0.449
-0.274,0.827,0.505
0.126,0.967,0.466
0.543,1.133,0.245
0.700,1.023,-0.110
0.505,0.630,-0.466
0.152,0.249,-0.692
-0.083,0.175,-0.729
-0.099,0.440,-0.575
0.014,0.846,-0.278
0.137,1.161,0.076
0.200,1.230,0.379
0.134,0.982,0.545
-0.126,0.448,0.541
-0.523,-0.186,0.387
-0.822,-0.633,0.135
-0.806,-0.711,-0.140
-0.545,-0.507,-0.358
-0.365,-0.306,-0.450
-0.480,-0.360,-0.417
-0.721,-0.719,-0.320
-0.718,-1.239,-0.244
-0.328,-1.670,-0.232
0.197,-1.771,-0.259
0.501,-1.460,-0.272
0.508,-0.949,-0.224
0.452,-0.687,-0.095
0.572,-1.031,0.092
0.861,-1.882,0.271
1.126,-2.688,0.353
1.202,-2.879,0.298
1.039,-2.323,0.167
0.648,-1.378,0.101
0.066,-0.526,0.200
-0.585,-0.001,0.444
-1.082,0.280,0.707
-1.236,0.490,0.874
-1.059,0.677,0.919
-0.786,0.756,0.872
-0.680,0.660,0.756
-0.803,0.441,0.567
-0.966,0.229,0.314
-0.876,0.104,0.050
-0.389,0.037,-0.173
0.346,-0.034,-0.356
0.959,-0.087,-0.523
1.122,0.015,-0.655
0.813,0.393,-0.681
0.319,0.994,-0.565
-0.046,1.575,-0.387
-0.265,1.848,-0.299
-0.598,1.686,-0.367
-1.217,1.198,-0.491
-1.873,0.637,-0.481
-2.041,0.194,-0.248
-1.439,-0.095,0.104
-0.411,-0.288,0.360
0.304,-0.355,0.357
0.209,-0.147,0.082
-0.555,0.408,-0.337
-1.403,1.085,-0.718
-1.853,1.443,-0.888
-1.826,1.220,-0.762
-1.502,0.646,-0.403
-1.016,0.257,-0.018
-0.399,0.350,0.153
0.253,0.699,0.025
0.710,0.841,-0.268
0.764,0.614,-0.478
0.451,0.316,-0.454
0.044,0.316,-0.255
-0.164,0.610,-0.069
-0.041,0.824,-0.040
0.354,0.624,-0.153
0.849,0.064,-0.282
1.225,-0.471,-0.300
1.295,-0.606,-0.151
1.032,-0.252,0.151
0.639,0.358,0.544
0.436,0.835,0.896
0.600,0.862,1.021
0.993,0.367,0.790
1.284,-0.465,0.258
1.244,-1.346,-0.305
0.935,-2.053,-0.590
0.626,-2.503,-0.476
0.527,-2.696,-0.118
0.611,-2.672,0.211
0.665,-2.500,0.363
0.498,-2.253,0.405
0.121,-1.920,0.496
-0.269,-1.404,0.699
-0.480,-0.662,0.910
-0.469,0.130,0.954
-0.326,0.658,0.728
-0.113,0.756,0.268
0.197,0.598,-0.258
0.604,0.526,-0.636
0.926,0.690,-0.688
0.877,0.878,-0.378
0.343,0.764,0.129
-0.457,0.290,0.526
-1.139,-0.214,0.541
-1.473,-0.292,0.161
-1.526,0.238,-0.318
-1.477,1.103,-0.487
-1.398,1.767,-0.153
-1.240,1.839,0.487
-0.983,1.340,1.000
-0.705,0.633,1.067
-0.472,0.107,0.720
-0.238,-0.087,0.267
0.085,-0.065,-0.005
0.457,-0.045,-0.034
0.668,-0.186,0.061
0.531,-0.487,0.137
0.100,-0.753,0.130
-0.318,-0.686,0.045
-0.413,-0.136,-0.095
-0.161,0.669,-0.253
0.121,1.225,-0.378
0.029,1.188,-0.425
-0.589,0.717,-0.374
-1.482,0.300,-0.213
-2.188,0.219,0.050
-2.373,0.289,0.328
-2.036,0.167,0.406
-1.445,-0.190,0.085
-0.927,-0.499,-0.571
-0.696,-0.549,-1.133
-0.765,-0.481,-1.077
-0.936,-0.567,-0.275
-0.896,-0.828,0.803
-0.426,-0.989,1.425
0.373,-0.786,1.209
1.098,-0.235,0.426
1.354,0.405,-0.277
1.092,0.836,-0.465
0.655,0.845,-0.217
0.467,0.387,0.055
0.699,-0.309,0.045
1.188,-0.738,-0.231
1.605,-0.432,-0.547
1.666,0.567,-0.712
1.274,1.581,-0.686
0.574,1.795,-0.495
-0.091,1.020,-0.160
-0.402,-0.064,0.247
-0.337,-0.503,0.525
-0.210,0.036,0.437
-0.365,0.917,-0.023
-0.783,1.110,-0.506
-1.063,0.208,-0.545
-0.819,-1.131,-0.036
-0.073,-1.757,0.576
0.764,-1.131,0.680
1.260,0.146,0.112
1.286,0.968,-0.629
0.994,0.849,-0.876
0.605,0.375,-0.457
0.251,0.433,0.139
-0.019,1.146,0.298
-0.196,1.737,-0.112
-0.320,1.492,-0.684
-0.476,0.644,-0.957
-0.735,0.092,-0.838
-1.065,0.309,-0.547
-1.305,0.793,-0.270
-1.240,0.716,-0.006
-0.723,-0.037,0.273
0.197,-0.738,0.471
1.254,-0.736,0.452
2.051,-0.275,0.253
2.283,-0.241,0.079
1.909,-1.115,0.058
1.144,-2.344,0.073
0.282,-2.840,-0.078
-0.495,-2.065,-0.371
-1.135,-0.588,-0.508
-1.613,0.392,-0.242
-1.861,0.077,0.286
-1.821,-1.313,0.617
-1.524,-2.787,0.408
-1.092,-3.380,-0.198
-0.644,-2.781,-0.689
-0.232,-1.341,-0.634
0.143,0.336,-0.042
0.471,1.739,0.711
0.700,2.492,1.224
0.776,2.331,1.313
0.669,1.234,1.012
0.373,-0.411,0.448
-0.094,-1.890,-0.210
-0.639,-2.565,-0.737
-1.042,-2.271,-0.884
-1.059,-1.334,-0.532
-0.636,-0.265,0.198
-0.058,0.590,0.983
0.212,1.165,1.473
-0.068,1.567,1.480
-0.645,1.908,1.042
-1.000,2.165,0.348
-0.858,2.174,-0.373
-0.490,1.767,-0.953
-0.435,0.947,-1.300
-0.896,-0.043,-1.402
-1.445,-0.856,-1.311
-1.354,-1.209,-1.129
-0.261,-0.995,-0.939
1.467,-0.279,-0.727
2.984,0.684,-0.380
3.561,1.489,0.178
3.036,1.743,0.828
1.771,1.355,1.252
0.287,0.651,1.197
-1.035,0.144,0.729
-1.960,0.103,0.214
-2.248,0.341,0.011
-1.700,0.408,0.155
-0.428,0.017,0.410
0.977,-0.685,0.536
1.740,-1.178,0.516
1.496,-0.918,0.482
0.581,0.227,0.509
-0.298,1.769,0.539
-0.681,2.827,0.476
-0.560,2.745,0.284
-0.086,1.617,-0.011
0.708,0.219,-0.347
1.727,-0.665,-0.597
2.495,-0.893,-0.572
2.357,-0.961,-0.194
1.126,-1.406,0.301
-0.548,-2.236,0.428
-1.701,-2.935,-0.142
-1.923,-2.915,-1.190
-1.609,-1.976,-2.019
-1.315,-0.433,-2.013
-1.064,1.043,-1.142
-0.470,1.757,0.050
0.533,1.347,0.942
1.328,0.081,1.280
1.122,-1.213,1.202
-0.220,-1.659,0.947
-1.962,-0.973,0.640
-3.072,0.321,0.339
-2.970,1.338,0.140
-1.779,1.527,0.137
-0.051,0.976,0.274
1.606,0.116,0.358
2.706,-0.736,0.272
2.925,-1.474,0.144
2.200,-1.942,0.211
0.846,-1.792,0.517
-0.485,-0.812,0.799
-1.142,0.631,0.750
-0.909,1.679,0.380
-0.206,1.669,0.046
0.198,0.766,0.081
-0.205,-0.194,0.432
-1.240,-0.534,0.703
-2.185,-0.319,0.567
-2.386,-0.100,0.075
-1.817,-0.166,-0.416
-1.065,-0.222,-0.606
-0.783,0.177,-0.472
-1.086,1.017,-0.195
-1.447,1.776,0.027
-1.183,1.969,0.079
-0.125,1.598,-0.102
1.132,1.060,-0.502
1.707,0.699,-0.957
1.203,0.548,-1.186
0.087,0.438,-1.007
-0.740,0.252,-0.522
-0.767,0.028,-0.052
-0.253,-0.096,0.159
0.150,-0.012,0.159
0.069,0.258,0.159
-0.370,0.526,0.255
-0.830,0.565,0.324
-1.105,0.320,0.221
-1.139,0.011,0.011
-0.913,-0.054,-0.080
-0.515,0.219,0.073
-0.273,0.626,0.345
-0.549,0.885,0.492
-1.250,0.902,0.422
-1.661,0.771,0.260
-1.013,0.599,0.153
0.687,0.387,0.079
2.480,0.103,-0.106
3.220,-0.278,-0.469
2.571,-0.790,-0.878
1.239,-1.461,-1.112
0.262,-2.170,-1.065
0.129,-2.563,-0.805
0.512,-2.287,-0.469
0.727,-1.353,-0.150
0.362,-0.249,0.141
-0.478,0.419,0.406
-1.359,0.417,0.616
-1.842,0.045,0.714
-1.718,-0.173,0.625
-1.076,0.053,0.275
-0.238,0.563,-0.339
0.400,0.900,-1.064
0.599,0.727,-1.601
0.422,0.157,-1.675
0.165,-0.301,-1.258
0.126,-0.208,-0.597
0.395,0.371,-0.003
0.862,0.915,0.388
1.351,0.966,0.651
1.702,0.537,0.872
1.763,-0.062,1.014
1.425,-0.686,0.976
0.778,-1.427,0.744
0.173,-2.206,0.422
-0.030,-2.521,0.123
0.143,-1.885,-0.116
0.214,-0.492,-0.288
-0.269,0.771,-0.348
-1.156,1.141,-0.268
-1.725,0.716,-0.132
-1.389,0.271,-0.119
-0.322,0.394,-0.309
0.675,0.922,-0.571
0.961,1.239,-0.666
0.604,0.950,-0.475
0.180,0.212,-0.108
0.138,-0.486,0.216
0.448,-0.738,0.373
0.765,-0.452,0.387
0.765,0.111,0.366
0.300,0.492,0.393
-0.588,0.360,0.491
-1.630,-0.168,0.634
-2.363,-0.592,0.742
-2.404,-0.534,0.710
-1.796,-0.182,0.483
-1.001,-0.112,0.124
-0.466,-0.623,-0.220
-0.225,-1.344,-0.422
-0.006,-1.594,-0.476
0.332,-1.095,-0.472
0.571,-0.246,-0.497
0.412,0.300,-0.551
-0.159,0.244,-0.558
-0.853,-0.174,-0.439
-1.361,-0.456,-0.171
-1.537,-0.250,0.198
-1.361,0.400,0.576
-0.885,1.056,0.842
-0.327,1.145,0.904
-0.073,0.419,0.746
-0.385,-0.726,0.439
-1.072,-1.463,0.116
-1.580,-1.191,-0.108
-1.526,-0.071,-0.181
-1.077,1.154,-0.129
-0.684,1.835,-0.018
-0.509,1.875,0.084
-0.239,1.570,0.141
0.438,1.183,0.152
1.348,0.785,0.151
1.937,0.425,0.169
1.885,0.215,0.203
1.454,0.176,0.184
1.165,0.141,0.029
1.219,-0.052,-0.266
1.365,-0.327,-0.578
1.277,-0.453,-0.716
0.921,-0.384,-0.576
0.459,-0.347,-0.243
-0.050,-0.512,0.056
-0.692,-0.668,0.135
-1.422,-0.421,-0.011
-1.901,0.244,-0.213
-1.752,0.769,-0.264
-0.951,0.500,-0.074
0.103,-0.599,0.292
0.930,-1.804,0.678
1.316,-2.219,0.933
1.362,-1.516,0.981
1.279,-0.137,0.856
1.234,1.113,0.683
1.318,1.635,0.600
1.527,1.338,0.656
1.725,0.596,0.761
1.694,-0.032,0.751
1.319,-0.166,0.539
0.730,0.142,0.195
0.214,0.459,-0.103
-0.042,0.364,-0.228
-0.105,-0.150,-0.195
-0.184,-0.677,-0.121
-0.385,-0.811,-0.095
-0.592,-0.539,-0.111
-0.575,-0.193,-0.114
-0.205,-0.070,-0.111
0.385,-0.167,-0.178
0.846,-0.285,-0.372
0.816,-0.276,-0.635
0.201,-0.120,-0.810
-0.728,0.161,-0.789
-1.511,0.544,-0.613
-1.821,0.910,-0.445
-1.655,1.047,-0.417
-1.229,0.836,-0.510
-0.765,0.435,-0.590
-0.396,0.172,-0.535
-0.232,0.223,-0.341
-0.390,0.431,-0.102
-0.865,0.500,0.073
-1.434,0.338,0.133
-1.762,0.145,0.090
-1.662,0.175,0.010
-1.234,0.451,-0.012
-0.733,0.741,0.105
-0.357,0.786,0.355
-0.169,0.535,0.590
-0.173,0.164,0.617
-0.354,-0.098,0.366
-0.631,-0.172,-0.005
-0.842,-0.148,-0.219
-0.858,-0.154,-0.128
-0.722,-0.204,0.132
-0.604,-0.189,0.277
-0.578,-0.045,0.157
-0.519,0.134,-0.103
-0.264,0.172,-0.251
0.126,0.011,-0.183
0.330,-0.244,-0.051
0.069,-0.482,-0.084
-0.576,-0.736,-0.335
-1.199,-1.086,-0.606
-1.435,-1.426,-0.634
-1.307,-1.490,-0.334
-1.149,-1.172,0.128
-1.195,-0.760,0.479
-1.287,-0.676,0.537
-1.021,-0.967,0.331
-0.188,-1.145,0.049
0.946,-0.684,-0.111
1.821,0.335,-0.068
2.050,1.208,0.122
1.733,1.272,0.325
1.341,0.571,0.421
1.290,-0.212,0.365
1.600,-0.459,0.198
1.924,-0.175,0.030
1.875,0.146,-0.011
1.375,0.120,0.141
0.699,-0.167,0.421
0.207,-0.342,0.636
0.025,-0.190,0.609
-0.021,0.163,0.326
-0.150,0.461,-0.046
-0.356,0.597,-0.311
-0.405,0.651,-0.416
-0.115,0.707,-0.455
0.417,0.742,-0.517
0.901,0.694,-0.571
1.144,0.574,-0.517
1.197,0.460,-0.332
1.202,0.395,-0.126
1.152,0.361,-0.029
